sample_id,price,image_link,catalog_content,pc1,pc2,distance_from_center
142036,24.29,https://m.media-amazon.com/images/I/81yIbty+GqL.jpg,"Item Name: Ginger Black Tea (Loose) (Deluxe Blend) (8 oz, ZIN: 530241)
Bullet Point 1: Our Ginger Black Tea is a scrumptuous flavored Black tea with real Ginger pieces and Ginger Root that will impress you with its refreshing taste! - Ingredients: Black tea, real Ginger pieces, Ginger Root and natural ginger flavor.
Bullet Point 2: No fillers.
Bullet Point 3: Manufacturer: TerraVita
Bullet Point 4: Size: 8 oz
Bullet Point 5: Loose Leaf Black Tea - Packed in a convenient upright pouch!
Product Description: Our Ginger Black Tea is a scrumptuous flavored Black tea with real Ginger pieces and Ginger Root that will impress you with its refreshing taste! - Ingredients: Black tea, real Ginger pieces, Ginger Root and natural ginger flavor. - Hot tea brewing method: Bring freshly drawn cold water to a rolling boil. Place 1 teaspoon of tea for each desired cup into the teapot. Pour the boiling water into the pot, cover and let steep for 2-4 minutes. Strain and pour into your cup; add milk and natural sweeteners to taste. - Iced tea brewing method: (to make 1 liter/quart): Place 5 teaspoons of tea into a teapot or heat resistant pitcher. Pour 1 1/4 cups of freshly boiled water over the tea itself. Steep for 5 minutes. Fill a serving pitcher with 1/4 cold water. Strain and pour the tea into the serving pitcher Add ice and top-up with cold water. Sweeten and garnish to taste. - TerraVita is an exclusive line of premium-quality, natural source products that use only the finest, purest and most potent ingredients found around the world. TerraVita is hallmarked by the highest possible standards of purity, potency, stability and freshness. All of our products are prepared with the highest elements of quality control, from raw materials through the entire manufacturing process, up to and including the moment that the bottles or bags are sealed for freshness and shipped out to you. Our highest possible standards are certified by independent laboratories and backed by our personal guarantee. - TerraVita exists to meet and ensure your family's health and wellness without the harmful effects of chemicals and health products. We strive to make all of our products affordable and reliable and are constantly searching the market to maintain our affordability and to look for new ways to serve you
Value: 8.0
Unit: Ounce
",2.870842,-6.119069,6.822747464704594
236375,62.36,https://m.media-amazon.com/images/I/81117C4v6PL.jpg,"Item Name: Food to Live Organic Ground Cayenne Pepper, 4 Pounds – 100% Pure, Natural and Non-GMO Powder - Fiery Spice with Bold Flavor - Perfect Seasoning for Adding Heat to Your Dishes
Bullet Point 1: ✔️ ORGANIC, NON-GMO, VEGAN, 100% PURE: This Food to Live’s Cayenne Pepper Ground is Organic, Non-GMO, Vegan, and 100% Pure with NO additives or conservatives.
Bullet Point 2: ✔️ HIGHLY NUTRITIOUS, RICH IN VITAMINS: Organic Cayenne Pepper Powder is an outstanding source of Vitamins C, A, and B6. Besides, it contains powerful antioxidants such as flavonoids, carotenoids, and a unique compound – capsaicin.
Bullet Point 3: ✔️ INTENSE FLAVOR, VERSATILE SEASONING: Cayenne Pepper has a strong fiery taste which works great in both sweet and savory dishes. Use it when making sauces, soups, casseroles, stir-fries, and various Mexican, Indian, and Thai dishes.
Bullet Point 4: ✔️ PERFECT FOR HOMEMADE SPICE BLENDS: At Food to Live you can buy budget-friendly Organic Ground Cayenne Pepper in bulk and use it as refill for your spice jar.
Bullet Point 5: ✔️ CHILI SPICE SUBSTITUTE: Although Chili Spice and Cayenne Pepper are not the same thing, they can successfully substitute one another in most recipes that need a fiery kick.
Product Description: Are you in search of an interesting addition to your spice rack? Look no further! This Organic Ground Cayenne Pepper by Food to Live will add a fiery kick to your favorite recipes. Cayenne Pepper Plant is said to originate in the Cayenne region of French Guiana but is now grown in many countries. Food to Live’s Organic, Non-GMO and Vegan Cayenne Pepper Powder is made by simply drying and milling fresh peppers into a fine texture with NO additives or conservatives. What’s the difference between Chili Powder vs Cayenne Pepper and are Red Pepper and Cayenne Pepper the same? Chili Powder is a popular spice mix that consists of several spices and can also contain Cayenne Pepper but it’s not the same thing (however, in many cases, these two can replace one another). As for the second question, Red Pepper is a generic term for many peppers including Organic Cayenne Pepper Powder. Is Cayenne Pepper good for you? There are many Organic Cayenne Pepper benefits you can enjoy. To begin with, this spice is an outstanding source of Vitamins A, C, and B6. Besides, Organic Ground Cayenne Pepper is loaded with potent antioxidants including a unique compound – capsaicin. You may even notice Organic Cayenne Pepper Benefits for skin due to its rich content of nutrients. In addition, this powder can help you cut down on sodium, making your dishes tasteful even without salt. How to use Organic Cayenne Pepper Ground Organic Cayenne Pepper by Food to Live has an intense fiery and somewhat sweet taste that will complement a great variety of recipes. It’s especially common in Indian, Mexican, and Thai cuisines. Use our best Organic Cayenne Pepper when cooking salsa, stir-fries, casseroles, soups, chili, and sauces. It’s also an amazing ingredient for various homemade spice blends and baked goodies (even sweet ones!). And, of course, make the famous Organic Cayenne Pepper and Lemon Water drink for an ultimate nutritional boost. At Food to Live, you can stock up with budget-friendly Org
Value: 64.0
Unit: Ounce
",2.8219452,-6.1415024,6.822488797710488
236376,39.77,https://m.media-amazon.com/images/I/81117C4v6PL.jpg,"Item Name: Food to Live Organic Ground Cayenne Pepper, 2 Pounds – 100% Pure, Natural and Non-GMO Powder - Fiery Spice with Bold Flavor - Perfect Seasoning for Adding Heat to Your Dishes
Bullet Point 1: ✔️ ORGANIC, NON-GMO, VEGAN, 100% PURE: This Food to Live’s Cayenne Pepper Ground is Organic, Non-GMO, Vegan, and 100% Pure with NO additives or conservatives.
Bullet Point 2: ✔️ HIGHLY NUTRITIOUS, RICH IN VITAMINS: Organic Cayenne Pepper Powder is an outstanding source of Vitamins C, A, and B6. Besides, it contains powerful antioxidants such as flavonoids, carotenoids, and a unique compound – capsaicin.
Bullet Point 3: ✔️ INTENSE FLAVOR, VERSATILE SEASONING: Cayenne Pepper has a strong fiery taste which works great in both sweet and savory dishes. Use it when making sauces, soups, casseroles, stir-fries, and various Mexican, Indian, and Thai dishes.
Bullet Point 4: ✔️ PERFECT FOR HOMEMADE SPICE BLENDS: At Food to Live you can buy budget-friendly Organic Ground Cayenne Pepper in bulk and use it as refill for your spice jar.
Bullet Point 5: ✔️ CHILI SPICE SUBSTITUTE: Although Chili Spice and Cayenne Pepper are not the same thing, they can successfully substitute one another in most recipes that need a fiery kick.
Product Description: Are you in search of an interesting addition to your spice rack? Look no further! This Organic Ground Cayenne Pepper by Food to Live will add a fiery kick to your favorite recipes. Cayenne Pepper Plant is said to originate in the Cayenne region of French Guiana but is now grown in many countries. Food to Live’s Organic, Non-GMO and Vegan Cayenne Pepper Powder is made by simply drying and milling fresh peppers into a fine texture with NO additives or conservatives. What’s the difference between Chili Powder vs Cayenne Pepper and are Red Pepper and Cayenne Pepper the same? Chili Powder is a popular spice mix that consists of several spices and can also contain Cayenne Pepper but it’s not the same thing (however, in many cases, these two can replace one another). As for the second question, Red Pepper is a generic term for many peppers including Organic Cayenne Pepper Powder. Is Cayenne Pepper good for you? There are many Organic Cayenne Pepper benefits you can enjoy. To begin with, this spice is an outstanding source of Vitamins A, C, and B6. Besides, Organic Ground Cayenne Pepper is loaded with potent antioxidants including a unique compound – capsaicin. You may even notice Organic Cayenne Pepper Benefits for skin due to its rich content of nutrients. In addition, this powder can help you cut down on sodium, making your dishes tasteful even without salt. How to use Organic Cayenne Pepper Ground Organic Cayenne Pepper by Food to Live has an intense fiery and somewhat sweet taste that will complement a great variety of recipes. It’s especially common in Indian, Mexican, and Thai cuisines. Use our best Organic Cayenne Pepper when cooking salsa, stir-fries, casseroles, soups, chili, and sauces. It’s also an amazing ingredient for various homemade spice blends and baked goodies (even sweet ones!). And, of course, make the famous Organic Cayenne Pepper and Lemon Water drink for an ultimate nutritional boost. At Food to Live, you can stock up with budget-friendly Org
Value: 32.0
Unit: Ounce
",2.8459835,-6.13037,6.822468869331966
195606,106.53,https://m.media-amazon.com/images/I/812fSeKLutL.jpg,"Item Name: Organic Imperial Keemun Tea (Loose) (8 oz, ZIN: 510477) - 2 Pack
Bullet Point 1: Organic Imperial Keemun Tea (Loose) (8 oz, ZIN: 510477)
Bullet Point 2: No fillers.
Bullet Point 3: Manufacturer: TerraVita
Bullet Point 4: Size: 8 oz
Bullet Point 5: Loose Leaf Herbal Tea - Packed in a convenient upright pouch!
Product Description: Organic Imperial Keemun Tea (Loose) (8 oz, ZIN: 510477)<BR><BR>Packaged in the United States in a cGMP certified facility (current Good Manufacturing Practice).<BR><BR>No fillers.<BR><BR>Manufacturer: TerraVita<BR><BR>Size: 8 oz<BR><BR>Loose Leaf Herbal Tea - Packed in a convenient upright pouch!<BR><BR>Ingredients: Black Tea (Organic)
Value: 16.0
Unit: Ounce
",2.7891874,-6.156143,6.822199363177663
194427,7.59,https://m.media-amazon.com/images/I/71WuwJZ+NsL.jpg,"Item Name: ONE DEGREE ORGANIC FOODS, Sprtd Oats, Og2, Steel Cut, Size 24 OZ, (Gluten Free Vegan 95%+ Organic)4
Value: 24.0
Unit: Ounce
",2.8081784,-6.147255,6.821980044271674
144924,81.28,https://m.media-amazon.com/images/I/814KkDR948L.jpg,"Item Name: Danish Pastry Rooibos Tea (Loose) (8 oz, ZIN: 532793) - 3 Pack
Bullet Point 1: Our Danish Pastry Rooibos Tea is a delightful flavored Rooibos tea with Cinnamon Chips, Cocoa Nibs and Nutmeg that you will really enjoy! The unique Danish Pastry aroma and taste is a delight! - Ingredients: Rooibos tea, Cinnamon Chips, Cocoa Nibs, Nutmeg and Natural Danish Pastry Flavor.
Bullet Point 2: No fillers.
Bullet Point 3: Manufacturer: TerraVita
Bullet Point 4: Size: 8 oz
Bullet Point 5: Loose Leaf Rooibos Tea - Packed in a convenient upright pouch!
Product Description: Our Danish Pastry Rooibos Tea is a delightful flavored Rooibos tea with Cinnamon Chips, Cocoa Nibs and Nutmeg that you will really enjoy! The unique Danish Pastry aroma and taste is a delight! - Ingredients: Rooibos tea, Cinnamon Chips, Cocoa Nibs, Nutmeg and Natural Danish Pastry Flavor. - Hot tea brewing method: Bring freshly drawn cold water to a rolling boil. Place 1 teaspoon of tea for each desired cup into the teapot. Pour the boiling water into the pot, cover and let steep for 2-4 minutes. Strain and pour into your cup; add milk and natural sweeteners to taste. - Iced tea brewing method: (to make 1 liter/quart): Place 5 teaspoons of tea into a teapot or heat resistant pitcher. Pour 1 1/4 cups of freshly boiled water over the tea itself. Steep for 5 minutes. Fill a serving pitcher with 1/4 cold water. Strain and pour the tea into the serving pitcher Add ice and top-up with cold water. Sweeten and garnish to taste. - TerraVita is an exclusive line of premium-quality, natural source products that use only the finest, purest and most potent ingredients found around the world. TerraVita is hallmarked by the highest possible standards of purity, potency, stability and freshness. All of our products are prepared with the highest elements of quality control, from raw materials through the entire manufacturing process, up to and including the moment that the bottles or bags are sealed for freshness and shipped out to you. Our highest possible standards are certified by independent laboratories and backed by our personal guarantee. - TerraVita exists to meet and ensure your family's health and wellness without the harmful effects of chemicals and health products. We strive to make all of our products affordable and reliable and are constantly searching the market to mainta
Value: 24.0
Unit: Ounce
",2.786974,-6.156803,6.821886612774487
195186,89.3,https://m.media-amazon.com/images/I/81QKs1-OPdL.jpg,"Item Name: Lemon Sunshine Rooibos Tea (Loose) (8 oz, ZIN: 510560) - 2 Pack
Bullet Point 1: The story of Rooibos starts around the turn of the century in South Africa's beautiful Cedarberg region. It was the locals of the area who first discovered that the fine needle like leaves of the wild Aspalathus Linearis plant made a tasty aromatic tea. It was they who first harvested the plants, chopped them with axes and bruised them with hammers leaving them to ferment before drying in the sun. Rooibos is a herb that contains no caffeine. - Rooibos seeds are planted during February and Marc
Bullet Point 2: No fillers.
Bullet Point 3: Manufacturer: TerraVita
Bullet Point 4: Size: 8 oz
Bullet Point 5: Loose Leaf Rooibos Tea - Packed in a convenient upright pouch!
Product Description: The story of Rooibos starts around the turn of the century in South Africa's beautiful Cedarberg region. It was the locals of the area who first discovered that the fine needle like leaves of the wild Aspalathus Linearis plant made a tasty aromatic tea. It was they who first harvested the plants, chopped them with axes and bruised them with hammers leaving them to ferment before drying in the sun. Rooibos is a herb that contains no caffeine. - Rooibos seeds are planted during February and March. They are tended for 18 months after which they are harvested. Cut Rooibos is bound and milled to a uniform length then bruised between rollers to trigger the fermentation process, which results in the characteristic flavor and sweet aroma. - We then add a sparkling-like lemon flavoring which gives this Sunshine Lemon Rooibos a fresh and lively character - terrific served hot and sensational served iced! - Lemon invigorates the rooibos taste - Hot tea brewing method: Bring freshly drawn cold water to a rolling boil. Place 1 teaspoon of Rooibos for each cup into the teapot. Pour the boiling water into the pot, cover and let steep for 2-4 minutes. Pour into your cup, add milk and natural sweetener to taste. - Iced tea brewing method: (to make 1 liter/quart): Place 5 teaspoons of Rooibos into a teapot or heat resistant pitcher. Pour 1 1/4 cups of freshly boiled water over the Rooibos. Steep for 5 minutes. Quarter fill a serving pitcher with cold water. Pour the Rooibos into the serving pitcher straining the leaves. Add ice and top-up with cold water. Garnish and sweeten to taste. - ZooScape is proud to be the exclusive distributor of TerraVita teas, herbs and supplements in the United States, Canada and around the world. - Shipping Port: Cape Town - Altitude: 1500-2500 feet above se
Value: 16.0
Unit: Ounce
",2.8941054,-6.1071405,6.821884910378772
142872,18.55,https://m.media-amazon.com/images/I/81jT-OVutYL.jpg,"Item Name: Caramel Chamomile Tea (25 tea bags, ZIN: 529942) - 3 Pack
Bullet Point 1: Our Caramel Chamomile Tea is a delicious flavored Chamomile tea you will enjoy anytime! - Ingredients: Chamomile tea and natural caramel flavor.
Bullet Point 2: No fillers.
Bullet Point 3: Manufacturer: TerraVita
Bullet Point 4: Size: 25 tea bags
Bullet Point 5: Chamomile Tea Bags - Packed in a convenient upright pouch!
Product Description: Our Caramel Chamomile Tea is a delicious flavored Chamomile tea you will enjoy anytime! - Ingredients: Chamomile tea and natural caramel flavor. - Hot tea brewing method: Bring freshly drawn cold water to a rolling boil. Place 1 teabag for each desired cup into the teapot. Pour the boiling water into the pot, cover and let steep for 2-4 minutes. Pour into your cup; add milk and natural sweeteners to taste. - Iced tea brewing method: (to make 1 liter/quart): Place 5 teabags into a teapot or heat resistant pitcher. Pour 1 1/4 cups of freshly boiled water over the teabags. Steep for 5 minutes. Quarter fill a serving pitcher with cold water. Pour the tea into the serving pitcher. Add ice and top-up with cold water. Garnish and sweeten to taste. - TerraVita is an exclusive line of premium-quality, natural source products that use only the finest, purest and most potent ingredients found around the world. TerraVita is hallmarked by the highest possible standards of purity, potency, stability and freshness. All of our products are prepared with the highest elements of quality control, from raw materials through the entire manufacturing process, up to and including the moment that the bottles or bags are sealed for freshness and shipped out to you. Our highest possible standards are certified by independent laboratories and backed by our personal guarantee. - TerraVita exists to meet and ensure your family's health and wellness without the harmful effects of chemicals and health products. We strive to make all of our products affordable and reliable and are constantly searching the market to maintain our affordability and to look for new ways to serve you and the ones you love. TerraVita has become a trusted household name for many families and can bring you and yours the very
Value: 75.0
Unit: Count
",2.877747,-6.1137266,6.820850843846612
196113,85.69,https://m.media-amazon.com/images/I/81hG9Bri-SL.jpg,"Item Name: Buchu Leaf (Organic) Tea (Loose) (4 oz, ZIN: 512125) - 2 Pack
Bullet Point 1: Buchu Leaf (Organic) Tea (Loose) (4 oz, ZIN: 512125)
Bullet Point 2: No fillers.
Bullet Point 3: Manufacturer: TerraVita
Bullet Point 4: Size: 4 oz
Bullet Point 5: Loose Leaf Herbal Tea - Packed in a convenient upright pouch!
Product Description: Buchu Leaf (Organic) Tea (Loose) (4 oz, ZIN: 512125)<BR><BR>Packaged in the United States in a GMP certified facility (Good Manufacturing Practice).<BR><BR>No fillers.<BR><BR>Manufacturer: TerraVita<BR><BR>Size: 4 oz<BR><BR>Loose Leaf Herbal Tea - Packed in a convenient upright pouch!<BR><BR>Ingredients: Buchu
Value: 8.0
Unit: Ounce
",2.952117,-6.078027,6.820738695375975
19746,33.5,https://m.media-amazon.com/images/I/81AG6cd+IhL.jpg,"Item Name: Apple Brandy Dandelion Root Tea (Loose) (8 oz, ZIN: 559693)
Bullet Point: Our Apple Brandy Dandelion Root tea is a delicious naturally flavored Dandelion Root coffee substitute with Apples (Dried, Diced, Natural), Nutmeg and Figs (Turkish, Dried) that you will enjoy relaxing with anytime! The natural and caffeine-free Apple Brandy taste is delicious! - Ingredients: Dandelion Root, Apples (Dried, Diced, Natural), Nutmeg, Figs (Turkish, Dried) and Natural Apple Brandy Flavor.
Product Description: Our Apple Brandy Dandelion Root tea is a delicious naturally flavored Dandelion Root coffee substitute with Apples (Dried, Diced, Natural), Nutmeg and Figs (Turkish, Dried) that you will enjoy relaxing with anytime! The natural and caffeine-free Apple Brandy taste is delicious! - Ingredients: Dandelion Root, Apples (Dried, Diced, Natural), Nutmeg, Figs (Turkish, Dried) and Natural Apple Brandy Flavor. - Hot tea brewing method: Bring freshly drawn cold water to a rolling boil. Place 1 teaspoon of tea for each desired cup into the teapot. Pour the boiling water into the pot, cover and let steep for 2-4 minutes. Strain and pour into your cup; add milk and natural sweeteners to taste. - Iced tea brewing method: (to make 1 liter/quart): Place 5 teaspoons of tea into a teapot or heat resistant pitcher. Pour 1 1/4 cups of freshly boiled water over the tea itself. Steep for 5 minutes. Fill a serving pitcher with 1/4 cold water. Strain and pour the tea into the serving pitcher Add ice and top up with cold water. Sweeten and garnish to taste. - TerraVita is an exclusive line of premium-quality, natural source products that use only the finest, purest and most potent ingredients found around the world. TerraVita is hallmarked by the highest possible standards of purity, potency, stability and freshness. All of our products are prepared with the highest elements of quality control, from raw materials through the entire manufacturing process, up to and including the moment that the bottles or bags are sealed for freshness and shipped out to you. Our highest possible standards are certified by independent laboratories and backed by our personal guarantee. - TerraVita exists to meet and ensure your family's health and wellness without the harmful effects of chemicals and health produc
Value: 8.0
Unit: Ounce
",2.952117,-6.078027,6.820738695375975
195222,276.31,https://m.media-amazon.com/images/I/814MP6z3unL.jpg,"Item Name: White Monkey Paw Tea (Loose) (8 oz, ZIN: 510613) - 2 Pack
Bullet Point 1: White Monkey Paw Tea (Loose) (8 oz, ZIN: 510613)
Bullet Point 2: No fillers.
Bullet Point 3: Manufacturer: TerraVita
Bullet Point 4: Size: 8 oz
Bullet Point 5: Loose Leaf Herbal Tea - Packed in a convenient upright pouch!
Product Description: White Monkey Paw Tea (Loose) (8 oz, ZIN: 510613)<BR><BR>Packaged in the United States in a GMP certified facility (Good Manufacturing Practice).<BR><BR>No fillers.<BR><BR>Manufacturer: TerraVita<BR><BR>Size: 8 oz<BR><BR>Loose Leaf Herbal Tea - Packed in a convenient upright pouch!<BR><BR>Ingredients: Green Tea
Value: 16.0
Unit: Ounce
",2.799097,-6.1496906,6.820425501181889
142946,45.27,https://m.media-amazon.com/images/I/81tSSlY0TBL.jpg,"Item Name: Caramel White Tea (50 tea bags, ZIN: 529959) - 3 Pack
Bullet Point 1: Our Caramel White Tea is a mouth-watering flavored White tea you will enjoy anytime! - Ingredients: White tea and natural caramel flavor.
Bullet Point 2: No fillers.
Bullet Point 3: Manufacturer: TerraVita
Bullet Point 4: Size: 50 tea bags
Bullet Point 5: White Tea Bags - Packed in a convenient upright pouch!
Product Description: Our Caramel White Tea is a mouth-watering flavored White tea you will enjoy anytime! - Ingredients: White tea and natural caramel flavor. - Hot tea brewing method: Bring freshly drawn cold water to a rolling boil. Place 1 teabag for each desired cup into the teapot. Pour the boiling water into the pot, cover and let steep for 2-4 minutes. Pour into your cup; add milk and natural sweeteners to taste. - Iced tea brewing method: (to make 1 liter/quart): Place 5 teabags into a teapot or heat resistant pitcher. Pour 1 1/4 cups of freshly boiled water over the teabags. Steep for 5 minutes. Quarter fill a serving pitcher with cold water. Pour the tea into the serving pitcher. Add ice and top-up with cold water. Garnish and sweeten to taste. - TerraVita is an exclusive line of premium-quality, natural source products that use only the finest, purest and most potent ingredients found around the world. TerraVita is hallmarked by the highest possible standards of purity, potency, stability and freshness. All of our products are prepared with the highest elements of quality control, from raw materials through the entire manufacturing process, up to and including the moment that the bottles or bags are sealed for freshness and shipped out to you. Our highest possible standards are certified by independent laboratories and backed by our personal guarantee. - TerraVita exists to meet and ensure your family's health and wellness without the harmful effects of chemicals and health products. We strive to make all of our products affordable and reliable and are constantly searching the market to maintain our affordability and to look for new ways to serve you and the ones you love. TerraVita has become a trusted household name for many families and can bring you and yours the very best he
Value: 150.0
Unit: Count
",2.870153,-6.116268,6.8199192157235595
195512,86.47,https://m.media-amazon.com/images/I/81paS7aewRL.jpg,"Item Name: Keyhung Tea (Loose) (8 oz, ZIN: 510140) - 2 Pack
Bullet Point 1: Keyhung Tea (Loose) (8 oz, ZIN: 510140)
Bullet Point 2: No fillers.
Bullet Point 3: Manufacturer: TerraVita
Bullet Point 4: Size: 8 oz
Bullet Point 5: Loose Leaf Herbal Tea - Packed in a convenient upright pouch!
Product Description: Keyhung Tea (Loose) (8 oz, ZIN: 510140)<BR><BR>Packaged in the United States in a GMP certified facility (Good Manufacturing Practice).<BR><BR>No fillers.<BR><BR>Manufacturer: TerraVita<BR><BR>Size: 8 oz<BR><BR>Loose Leaf Herbal Tea - Packed in a convenient upright pouch!<BR><BR>Ingredients: Black Tea
Value: 16.0
Unit: Ounce
",2.870153,-6.116268,6.8199192157235595
195464,65.91,https://m.media-amazon.com/images/I/814fXNd7+TL.jpg,"Item Name: Lemongrass (Certified Organic) Tea (Loose) (8 oz, ZIN: 517734) - 3 Pack
Bullet Point 1: Lemongrass (Certified Organic) Tea (Loose) (8 oz, ZIN: 517734)
Bullet Point 2: No fillers.
Bullet Point 3: Manufacturer: TerraVita
Bullet Point 4: Size: 8 oz
Bullet Point 5: Loose Leaf Herbal Tea - Packed in a convenient upright pouch!
Product Description: Lemongrass (Certified Organic) Tea (Loose) (8 oz, ZIN: 517734)<BR><BR>Packaged in the United States in a GMP certified facility (Good Manufacturing Practice).<BR><BR>No fillers.<BR><BR>Manufacturer: TerraVita<BR><BR>Size: 8 oz<BR><BR>Loose Leaf Herbal Tea - Packed in a convenient upright pouch!<BR><BR>Ingredients: Lemongrass (Certified Organic)
Value: 24.0
Unit: Ounce
",2.896809,-6.1035957,6.819841252757357
2486,97.46,https://m.media-amazon.com/images/I/81d3E2Q1VoL.jpg,"Item Name: Plum Pear White Tea (Loose) (8 oz, ZIN: 541268) - 2 Pack
Bullet Point 1: Our Plum Pear White Tea is a mouth-watering flavored White tea with Pitted Prunes, Pears and Jasmine that you can enjoy all year round! The aroma and Plum Pear flavor is a delight! - Ingredients: White tea, Pitted Prunes, Pears, Jasmine and Natural Plum Pear Flavor.
Bullet Point 2: No fillers.
Bullet Point 3: Manufacturer: TerraVita
Bullet Point 4: Size: 8 oz
Bullet Point 5: Loose Leaf White Tea - Packed in a convenient upright pouch!
Product Description: Our Plum Pear White Tea is a mouth-watering flavored White tea with Pitted Prunes, Pears and Jasmine that you can enjoy all year round! The aroma and Plum Pear flavor is a delight! - Ingredients: White tea, Pitted Prunes, Pears, Jasmine and Natural Plum Pear Flavor. - Hot tea brewing method: Bring freshly drawn cold water to a rolling boil. Place 1 teaspoon of tea for each desired cup into the teapot. Pour the boiling water into the pot, cover and let steep for 2-4 minutes. Strain and pour into your cup; add milk and natural sweeteners to taste. - Iced tea brewing method: (to make 1 liter/quart): Place 5 teaspoons of tea into a teapot or heat resistant pitcher. Pour 1 1/4 cups of freshly boiled water over the tea itself. Steep for 5 minutes. Fill a serving pitcher with 1/4 cold water. Strain and pour the tea into the serving pitcher Add ice and top-up with cold water. Sweeten and garnish to taste. - TerraVita is an exclusive line of premium-quality, natural source products that use only the finest, purest and most potent ingredients found around the world. TerraVita is hallmarked by the highest possible standards of purity, potency, stability and freshness. All of our products are prepared with the highest elements of quality control, from raw materials through the entire manufacturing process, up to and including the moment that the bottles or bags are sealed for freshness and shipped out to you. Our highest possible standards are certified by independent laboratories and backed by our personal guarantee. - TerraVita exists to meet and ensure your family's health and wellness without the harmful effects of chemicals and health products. We strive to make all of our products affordable and reliable and are constantly searching the market to maintain our affordability an
Value: 16.0
Unit: Ounce
",2.8043036,-6.1466427,6.819812885704846
230629,14.49,https://m.media-amazon.com/images/I/718lATnfoOL.jpg,"Item Name: Cooper Street Cookies All Natural Twice Baked Crispy Cookie, Peanut & Dairy Free, Biscotti Style 18oz, Blueberry Lemon (Pack of 3)
Bullet Point 1: All Natural Ingredients: Contains no artificial colors or flavors
Bullet Point 2: Crispy Texture: Baked to perfection for a crunchy, satisfying snack
Bullet Point 3: Low Sodium: Perfect for those watching their salt intake
Bullet Point 4: Peanut & Dairy Free: Suitable for those with peanut or dairy allergies
Bullet Point 5: Blueberry Lemon Flavor: Sweet and tangy lemon and blueberry flavor
Value: 54.0
Unit: Ounce
",2.793025,-6.151346,6.819417719795546
146536,46.64,https://m.media-amazon.com/images/I/812e0+1YIhL.jpg,"Item Name: Maple Walnut Black Tea (Loose) (8 oz, ZIN: 534346) - 2 Pack
Bullet Point 1: Our Maple Walnut Black Tea is a tasty flavored Black tea with Walnuts, Pineapple and Coconut that has a refreshing taste that will impress you! The unique Maple Walnut taste is delicious! - Ingredients: Black tea, Walnuts, Pineapple, Coconut and Natural Maple Walnut Flavor.
Bullet Point 2: No fillers.
Bullet Point 3: Manufacturer: TerraVita
Bullet Point 4: Size: 8 oz
Bullet Point 5: Loose Leaf Black Tea - Packed in a convenient upright pouch!
Product Description: Our Maple Walnut Black Tea is a tasty flavored Black tea with Walnuts, Pineapple and Coconut that has a refreshing taste that will impress you! The unique Maple Walnut taste is delicious! - Ingredients: Black tea, Walnuts, Pineapple, Coconut and Natural Maple Walnut Flavor. - Hot tea brewing method: Bring freshly drawn cold water to a rolling boil. Place 1 teaspoon of tea for each desired cup into the teapot. Pour the boiling water into the pot, cover and let steep for 2-4 minutes. Strain and pour into your cup; add milk and natural sweeteners to taste. - Iced tea brewing method: (to make 1 liter/quart): Place 5 teaspoons of tea into a teapot or heat resistant pitcher. Pour 1 1/4 cups of freshly boiled water over the tea itself. Steep for 5 minutes. Fill a serving pitcher with 1/4 cold water. Strain and pour the tea into the serving pitcher Add ice and top-up with cold water. Sweeten and garnish to taste. - TerraVita is an exclusive line of premium-quality, natural source products that use only the finest, purest and most potent ingredients found around the world. TerraVita is hallmarked by the highest possible standards of purity, potency, stability and freshness. All of our products are prepared with the highest elements of quality control, from raw materials through the entire manufacturing process, up to and including the moment that the bottles or bags are sealed for freshness and shipped out to you. Our highest possible standards are certified by independent laboratories and backed by our personal guarantee. - TerraVita exists to meet and ensure your family's health and wellness without the harmful effects of chemicals and health products. We strive to make all of our products affordable and reliable and are constantly searching the market to maintain our affordab
Value: 16.0
Unit: Ounce
",2.900158,-6.1014185,6.819312000772721
25449,17.44,https://m.media-amazon.com/images/I/51248hEmCML.jpg,"Item Name: Boyd's Coffee French No. 6 Coffee –Ground Dark Roast– Blended from 100% Arabica – Rich & Full-Flavored – 12 oz.
Bullet Point 1: START YOUR DAY: Easy drinking with just the right amount of complexity to keep it interesting but not jarring. Our French NO. 6 ground coffee has notes of dark chocolate, and just the right amount of burnt sugar to leave a lingering bittersweet finish.
Bullet Point 2: COFFEE HOUSE TASTE IN YOUR PAJAMAS: Our French NO 6 blend has a rich and dark flavor profile that is carefully crafted from high-quality, hand-picked coffee beans. take an instant to recharge without leaving the comfort of your home.
Bullet Point 3: IT’S COFFEE O’CLOCK: Boyd’s crisp, smooth and eye-opening French NO. 6 ground coffee pairs great with muffins and pastries while standing its ground (no pun intended) with salty and heavier meals. The perfect cup for any occasion and any time of the day.
Bullet Point 4: A REAL CUP OF JOE: Founded in Portland, with a passion for a good cup of coffee, Boyd’s coffee has that great coffee taste relied on by your parents and their parents. Roasted using only 100% Arabica coffee beans.
Bullet Point 5: SUSTAINABLE AND FAIR TRADE: No other coffee is made with such love, expertise, and passion. Ethically sourced from sustainable and socially responsible farms across the prime coffee growing regions of South America, Central America, and East Africa.
Value: 12.0
Unit: Ounce
",2.9586558,-6.072156,6.818320602656687
